severity,chain,name,kind,detail
warning,Yard House,Caribbean Breeze,atwater,"160 ккал, макросы объясняют только 96 (40%) — алкоголь или потерянный макрос"
warning,Yard House,Cherry Limeade,atwater,"260 ккал, макросы объясняют только 152 (42%) — алкоголь или потерянный макрос"
warning,Yard House,Chicken Nachos,portion,2380 ккал — вероятно целая порция на компанию
error,Yard House,Chilled Edamame,atwater,макросы дают 181 ккал против заявленных 100 (+81%)
warning,Yard House,"Cider, 1/2 Yard",atwater,"530 ккал, макросы объясняют только 224 (58%) — алкоголь или потерянный макрос"
warning,Yard House,"Cider, Growler",atwater,"1060 ккал, макросы объясняют только 448 (58%) — алкоголь или потерянный макрос"
warning,Yard House,"Cider, Pint or Goblet",atwater,"270 ккал, макросы объясняют только 112 (59%) — алкоголь или потерянный макрос"
warning,Yard House,Citrus Crush,atwater,"190 ккал, макросы объясняют только 100 (47%) — алкоголь или потерянный макрос"
warning,Yard House,El Picante,atwater,"280 ккал, макросы объясняют только 116 (59%) — алкоголь или потерянный макрос"
warning,Yard House,Gardein Orange Chicken,portion,2120 ккал — вероятно целая порция на компанию
warning,Yard House,Guavarita,atwater,"270 ккал, макросы объясняют только 144 (47%) — алкоголь или потерянный макрос"
warning,Yard House,"Hard Root Beer, Bottle",atwater,"240 ккал, макросы объясняют только 144 (40%) — алкоголь или потерянный макрос"
warning,Yard House,Hawaiian Five O,atwater,"180 ккал, макросы объясняют только 104 (42%) — алкоголь или потерянный макрос"
warning,Yard House,Hawaiian Mule,atwater,"280 ккал, макросы объясняют только 184 (34%) — алкоголь или потерянный макрос"
warning,Yard House,Hawaiian Sunset,atwater,"260 ккал, макросы объясняют только 108 (58%) — алкоголь или потерянный макрос"
warning,Yard House,Jameson Mule,atwater,"280 ккал, макросы объясняют только 184 (34%) — алкоголь или потерянный макрос"
warning,Yard House,Juniper Fusion,atwater,"170 ккал, макросы объясняют только 64 (62%) — алкоголь или потерянный макрос"
warning,Yard House,Malibu Peach,atwater,"280 ккал, макросы объясняют только 120 (57%) — алкоголь или потерянный макрос"
warning,Yard House,Midnight Sangria,atwater,"220 ккал, макросы объясняют только 100 (55%) — алкоголь или потерянный макрос"
warning,Yard House,Moscow Mule,atwater,"280 ккал, макросы объясняют только 184 (34%) — алкоголь или потерянный макрос"
warning,Yard House,Old 43,atwater,"230 ккал, макросы объясняют только 88 (62%) — алкоголь или потерянный макрос"
warning,Yard House,"Old Fashioned, Bulleit Rye",atwater,"260 ккал, макросы объясняют только 96 (63%) — алкоголь или потерянный макрос"
warning,Yard House,"Old Fashioned, Del Maguey Vida Mezcal",atwater,"230 ккал, макросы объясняют только 76 (67%) — алкоголь или потерянный макрос"
warning,Yard House,"Old Fashioned, Four Roses Bourbon",atwater,"270 ккал, макросы объясняют только 104 (61%) — алкоголь или потерянный макрос"
warning,Yard House,Orange Blossom Special,atwater,"160 ккал, макросы объясняют только 68 (57%) — алкоголь или потерянный макрос"
warning,Yard House,Pineapple Express,atwater,"220 ккал, макросы объясняют только 112 (49%) — алкоголь или потерянный макрос"
warning,Yard House,Pineapple Lych Ini,atwater,"260 ккал, макросы объясняют только 116 (55%) — алкоголь или потерянный макрос"
warning,Yard House,Polu Hawaiian,atwater,"260 ккал, макросы объясняют только 108 (58%) — алкоголь или потерянный макрос"
warning,Yard House,Pomegranate Margarita,atwater,"330 ккал, макросы объясняют только 196 (41%) — алкоголь или потерянный макрос"
warning,Yard House,Pomegranate Press,atwater,"290 ккал, макросы объясняют только 136 (53%) — алкоголь или потерянный макрос"
error,Yard House,"Sake, 2 oz",atwater,"100 ккал, макросы объясняют только 16 (84%) — алкоголь или потерянный макрос"
error,Yard House,"Sake, Bottle",atwater,"950 ккал, макросы объясняют только 156 (84%) — алкоголь или потерянный макрос"
warning,Yard House,Salted Watermelon Margarita,atwater,"300 ккал, макросы объясняют только 144 (52%) — алкоголь или потерянный макрос"
warning,Yard House,Skinny Margarita,atwater,"180 ккал, макросы объясняют только 88 (51%) — алкоголь или потерянный макрос"
warning,Yard House,Southern Belle,atwater,"200 ккал, макросы объясняют только 124 (38%) — алкоголь или потерянный макрос"
